bs_rep	Class	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19
562	Neutre	284932	85779	49748	36260	28194	23212	19278	16101	13406	11474	10168	8279	7226	6156	5250	4524	4212	3694	3554
562	SW	362701	107770	61884	44997	34876	28886	23213	19592	16592	14534	12038	9836	8706	7182	6505	5534	4847	4306	4230
562	WS	256954	79540	46385	33880	27216	21903	18002	15195	13069	11338	9540	7859	6881	5860	5253	4614	4102	3632	3695
563	Neutre	284537	85075	49265	36176	28433	23402	19118	16171	13259	11471	10188	8153	7243	5876	5176	4489	4085	3647	3661
563	SW	363327	108486	61822	44696	34983	28735	23049	19572	16345	14429	12122	9863	8514	7233	6410	5414	4833	4440	4257
563	WS	257234	80274	46867	34192	27101	21818	17966	15310	13007	11361	9530	7917	6856	5977	5130	4633	3997	3504	3781
564	Neutre	284419	85654	49364	36142	28841	23301	19011	16217	13461	11295	10072	8311	7399	6020	5153	4523	3975	3692	3594
564	SW	363853	107338	62193	45061	34678	28598	23282	19486	16403	14558	11818	9735	8559	7022	6208	5376	4896	4414	4180
564	WS	258260	80078	46766	34122	27141	21870	17830	15007	12873	11249	9428	8186	6873	5833	5082	4645	3880	3636	3601
565	Neutre	284533	85595	49590	36484	28898	23302	19258	15933	13513	11480	10101	8407	7293	6020	5385	4542	4007	3717	3646
565	SW	361648	107251	61723	44588	34637	28737	23147	19344	16471	14651	11988	9787	8622	7180	6233	5308	4935	4450	4152
565	WS	258188	80540	46772	34251	27409	21877	17883	15169	13195	11121	9572	7926	6981	5879	5173	4631	3942	3684	3619
566	Neutre	283887	85481	49502	35864	28559	23040	19182	16263	13287	11500	10117	8379	7153	5971	5209	4447	4028	3727	3673
566	SW	363067	107602	61827	45152	34862	28861	23303	19351	16649	14630	11871	10007	8620	7286	6376	5380	4902	4340	4125
566	WS	257498	80532	46898	34107	27230	22020	18132	15028	12846	11323	9415	8056	6962	5922	5047	4581	3928	3688	3661
567	Neutre	284302	85486	49405	36097	28955	23131	19048	16044	13230	11631	9962	8292	7320	6021	5419	4531	4136	3724	3572
567	SW	363136	107870	61416	44830	34829	28716	23544	19278	16564	14634	12005	10013	8533	7092	6333	5284	4811	4297	4220
567	WS	257976	79816	47016	33784	27273	21929	18057	15343	12998	11232	9477	7838	6906	5963	5216	4506	4049	3652	3644
568	Neutre	284040	85838	49523	35984	28854	23337	19235	15922	13496	11732	10185	8504	7500	6004	5270	4521	3988	3683	3671
568	SW	363305	107500	61745	44792	34691	28755	23435	19267	16648	14467	11903	9812	8612	7162	6187	5358	4922	4422	4300
568	WS	256787	80208	46779	34180	27301	21593	17925	14993	13113	11297	9689	8014	6859	5929	5194	4674	3953	3644	3589
569	Neutre	283923	86077	49479	36282	28574	23549	19401	15846	13355	11575	10047	8365	7376	5940	5232	4471	4152	3667	3656
569	SW	363449	107276	61912	44344	34825	28496	23186	19519	16729	14262	11952	9829	8566	7170	6382	5392	4808	4464	4187
569	WS	258077	79972	46609	34299	27229	22130	17746	14980	13222	11240	9640	7911	6927	5841	5121	4476	3906	3593	3692
570	Neutre	283373	85610	49594	36086	28471	23562	19235	16041	13624	11490	9885	8243	7393	5921	5250	4463	4071	3655	3639
570	SW	364644	107481	61641	44864	35217	28753	23079	19720	16482	14446	11881	9944	8667	7170	6272	5254	4917	4393	4278
570	WS	257512	79818	46627	34227	27317	22051	18162	15068	13156	11216	9404	7799	6937	5708	5132	4583	3893	3611	3621
571	Neutre	284428	85472	49589	36075	28268	23467	19103	15927	13433	11372	10248	8386	7314	5927	5143	4488	4150	3730	3661
571	SW	362735	107891	61553	44989	35139	28717	23293	19404	16655	14299	11891	9617	8544	7043	6264	5572	4991	4228	4131
571	WS	257962	80496	46758	34112	27496	22232	17883	15112	12870	11359	9489	8002	6834	5732	4998	4731	3860	3661	3634
572	Neutre	284999	86022	49505	36207	28529	23399	19166	15990	13457	11585	10069	8286	7318	5996	5246	4547	4080	3649	3626
572	SW	362778	107244	61891	44619	34727	28702	23510	19301	16462	14692	12271	9867	8580	7184	6261	5490	4972	4410	4252
572	WS	257663	79789	46514	33844	27391	21955	17956	15049	12907	11470	9598	7872	6922	5732	5178	4602	3761	3629	3740
573	Neutre	285490	85456	49553	36336	28693	23396	19183	15923	13266	11423	9909	8415	7255	5728	5285	4516	4050	3810	3578
573	SW	363106	107940	61789	44726	34803	28438	23531	19167	16476	14341	12015	9945	8574	7206	6160	5518	4777	4401	4057
573	WS	257644	80305	46316	34279	27224	22035	18034	15082	12928	11161	9578	7996	6787	5693	5203	4563	3914	3692	3654
574	Neutre	284281	85472	49715	36218	28810	23161	19002	15928	13361	11659	10071	8449	7274	5878	5224	4534	4042	3610	3575
574	SW	364379	107934	61824	44678	34902	29147	23476	19251	16298	14517	11958	9731	8385	7122	6102	5405	4773	4516	4180
574	WS	256567	80204	46479	34032	27470	22061	18253	15056	13132	11235	9663	7877	6873	5877	4979	4663	3914	3605	3628
575	Neutre	283614	85982	49190	36669	28607	23191	19392	15930	13333	11535	9922	8369	7351	5780	5015	4560	4038	3692	3580
575	SW	363662	107514	61848	44578	35038	28601	23342	19491	16549	14405	12026	9962	8714	7123	6290	5330	4827	4410	4240
575	WS	257873	79857	46888	34116	27340	22046	18026	15144	12999	11368	9526	7910	6901	5952	4989	4482	3932	3741	3725
576	Neutre	284261	86161	49734	36630	28705	23496	18885	16056	13466	11537	10143	8208	7358	5723	5261	4491	4142	3817	3553
576	SW	363113	107619	62504	44570	34853	28395	23562	19203	16649	14451	12043	9854	8599	7210	6142	5291	4941	4309	4252
576	WS	257245	80329	46832	34095	27324	21599	17806	15063	12855	11218	9534	7814	6944	5717	5159	4478	3942	3709	3671
577	Neutre	284288	85223	49607	36493	28299	23208	18925	16105	13592	11369	10404	8277	7284	6071	5222	4476	4071	3665	3632
577	SW	364082	107514	61677	44409	35270	28747	23611	19519	16399	14339	11834	9666	8562	7146	6204	5381	4872	4330	4275
577	WS	257985	80097	46953	34084	27133	22053	18195	14920	12832	11087	9511	8043	6823	5748	5042	4516	3965	3661	3682
578	Neutre	284318	85618	49699	36448	28523	23159	19044	16180	13157	11572	10046	8336	7303	5977	5196	4578	4047	3727	3718
578	SW	363876	107506	61725	44773	34856	28690	23040	19538	16296	14704	12091	9821	8566	7148	6335	5394	4897	4325	4130
578	WS	257759	80599	46449	34057	27212	21781	18128	15068	12728	11325	9531	7780	6953	5908	5120	4613	3965	3604	3632
579	Neutre	284641	85413	49550	36099	28804	23697	19087	15719	13358	11531	10234	8349	7240	5884	5278	4386	4061	3818	3714
579	SW	362395	107055	61954	44667	34927	28427	23799	19826	16390	14502	12125	9861	8431	7153	6265	5448	4975	4387	4299
579	WS	258347	80226	46481	33927	27384	21922	17963	15034	13114	11372	9632	7845	6884	5739	5122	4657	3883	3592	3622
580	Neutre	284423	85445	49286	36191	28745	23419	19162	16124	13448	11392	10040	8474	7469	5931	5159	4584	4087	3787	3605
580	SW	363318	107601	61828	44625	34724	28683	23235	19601	16342	14472	11990	9766	8534	7225	6230	5497	4924	4377	4224
580	WS	257560	80064	46984	34282	27023	22049	17950	14796	12945	11368	9654	7968	6994	5903	5227	4496	3957	3685	3597
581	Neutre	284762	85570	49289	36170	28532	23285	19302	15945	13508	11378	10124	8432	7245	5989	5295	4582	4035	3632	3599
581	SW	362485	107724	61988	44502	34818	28614	23188	19443	16523	14533	11936	10035	8607	7196	6285	5562	4847	4431	4176
581	WS	257935	80245	46427	34093	27346	22152	18119	15166	12972	11407	9444	7893	6919	5814	5129	4623	3892	3661	3634
582	Neutre	284240	86086	49834	36252	28606	23295	19299	16120	13375	11564	10108	8425	7044	5881	5145	4500	4037	3760	3557
582	SW	363030	107227	61956	44572	34691	28557	23355	19336	16397	14437	11934	9917	8634	7202	6120	5398	4944	4381	4253
582	WS	258048	80485	46571	33758	27120	22050	18019	15094	13077	11272	9565	8033	6811	5897	5120	4589	3912	3637	3620
583	Neutre	284321	85673	49569	36398	28618	23462	19008	15821	13374	11488	9951	8216	7323	5915	5339	4486	4054	3705	3666
583	SW	363272	107795	61862	44859	34703	28927	23156	19518	16263	14547	11905	9998	8558	7103	6309	5402	4866	4193	4264
583	WS	257833	79840	46521	34125	27038	22201	18388	14985	13189	11259	9474	7868	6920	5886	5145	4618	3926	3682	3657
584	Neutre	283699	85203	49658	36216	28480	23423	19178	16097	13577	11460	9901	8541	7397	5881	5205	4620	4047	3647	3591
584	SW	362993	107116	61972	44956	34816	28706	23502	19615	16477	14395	12228	9833	8727	7372	6354	5463	4845	4411	4278
584	WS	257095	80442	46330	34096	27498	21908	17976	15171	13156	11282	9615	7960	7022	5901	5178	4546	3991	3673	3637
585	Neutre	284443	85564	49703	35966	28695	23502	18933	16190	13417	11628	10095	8436	7261	5944	5282	4404	4063	3551	3633
585	SW	363177	107583	61808	44567	34862	28645	23427	19492	16501	14576	12087	9719	8602	7062	6293	5359	4843	4317	4244
585	WS	257775	80469	46688	33735	27113	22027	18135	15075	12934	11133	9635	8071	6932	5962	5201	4475	3924	3612	3611
586	Neutre	284253	85797	49273	35943	28922	23439	19089	15824	13441	11538	10268	8333	7234	5926	5140	4540	4199	3708	3654
586	SW	363067	107584	61752	44951	35024	28811	23215	19223	16455	14582	12059	9989	8648	7293	6297	5497	4827	4293	4341
586	WS	257532	80136	46898	33710	27077	22001	17980	15061	12988	11264	9545	7948	7050	5928	5084	4590	3942	3720	3552
587	Neutre	283621	85599	49525	36149	28500	23487	19189	16277	13472	11503	10087	8217	7154	6006	5098	4537	4199	3736	3641
587	SW	362898	107700	61419	44952	35173	28645	23197	19697	16704	14486	12070	9885	8680	7193	6195	5560	4930	4294	4210
587	WS	257996	80301	46268	34334	27100	21868	18102	15196	13122	11272	9502	8012	6939	5776	5152	4606	3968	3606	3555
588	Neutre	283985	84983	49469	35866	28721	23387	19229	16237	13643	11690	10060	8354	7158	6019	5176	4558	4136	3688	3579
588	SW	362850	107604	62081	44674	34592	28533	23388	19445	16570	14541	12159	9986	8637	6991	6276	5482	4981	4388	4260
588	WS	257595	80031	46699	34206	27425	21984	18176	15226	13057	11410	9394	8092	6905	5971	5095	4494	3864	3721	3655
589	Neutre	284551	85408	49723	36124	28647	23328	19230	16070	13361	11557	10353	8443	7198	5876	5184	4530	4074	3761	3699
589	SW	363395	107222	61506	44778	34920	28758	23239	19317	16643	14576	12024	9980	8542	7247	6275	5370	4884	4392	4228
589	WS	257498	80211	46687	34158	27156	21958	17860	14969	13040	11416	9438	7920	6886	5972	5090	4576	3935	3632	3696
590	Neutre	283705	85684	49619	36137	28531	23397	19123	16057	13465	11438	10111	8562	7223	6023	5203	4607	4001	3690	3635
590	SW	362305	108262	61660	44820	34952	28703	23391	19606	16408	14501	12039	9949	8502	7049	6280	5395	4934	4407	4176
590	WS	257504	80295	46674	33979	27398	22043	17950	15160	13148	11419	9641	8049	6918	5769	5120	4565	3911	3612	3614
591	Neutre	284993	85618	49607	36017	28357	22977	19124	16064	13200	11495	10099	8235	7416	5812	5308	4525	4088	3739	3625
591	SW	364308	107670	61861	44481	34719	28700	23356	19492	16506	14450	12008	9939	8631	7139	6093	5407	4891	4404	4274
591	WS	256812	80531	46706	33988	27024	22009	17926	15179	12937	11263	9651	7959	7047	5798	5040	4531	3837	3703	3635
592	Neutre	284800	85626	49634	36176	28557	23207	19010	15735	13410	11560	10217	8350	7346	5855	5150	4528	4125	3758	3477
592	SW	362468	107819	61825	44727	35269	28469	23428	19430	16513	14653	12031	9896	8512	7237	6305	5302	4951	4418	4144
592	WS	258027	80331	46453	33881	27354	22031	18118	15041	13066	11167	9562	7914	6803	5873	5165	4538	3950	3576	3625
593	Neutre	284305	86041	49872	36177	28369	23282	19162	15909	13456	11220	9994	8318	7384	5921	5170	4511	4080	3614	3599
593	SW	362347	108048	61600	44918	34709	28520	23622	19625	16400	14569	11968	9948	8458	7152	6288	5501	4840	4478	4296
593	WS	257964	80414	46541	34084	27239	21917	17904	15190	12864	11238	9390	7940	6894	5882	5188	4611	3966	3643	3630
594	Neutre	284258	85651	49535	36478	28802	23191	19054	16076	13188	11504	10260	8539	7202	5898	5194	4574	4028	3626	3494
594	SW	363709	107319	61882	44615	35241	28981	22880	19453	16415	14553	12001	9756	8682	7280	6257	5595	4814	4301	4174
594	WS	257160	79728	46362	33996	27455	21910	17971	15367	13145	11402	9693	7929	6892	5957	5151	4552	3996	3692	3644
595	Neutre	284303	85408	49553	36455	28370	23248	19239	16058	13474	11560	10172	8263	7305	6093	5237	4530	4112	3745	3544
595	SW	363570	107275	61873	45007	35050	28793	23258	19053	16626	14493	12057	9891	8533	7143	6163	5344	4959	4380	4257
595	WS	257299	80177	47023	33726	27273	22014	18017	14937	13189	11295	9459	7977	6754	5973	5203	4600	3842	3625	3656
596	Neutre	284448	85582	49447	36127	28697	23455	18997	16051	13391	11500	9959	8211	7226	5964	5168	4510	4132	3590	3633
596	SW	363771	107311	62093	44849	34939	28643	23327	19443	16629	14465	11977	9827	8464	7188	6389	5567	4780	4295	4213
596	WS	256880	80073	46892	34147	27405	22020	18177	15131	13108	11348	9500	7871	6929	6024	5116	4392	3891	3605	3662
597	Neutre	284016	85467	49593	36155	28478	23390	19508	15870	13348	11546	9992	8285	7187	5963	5228	4542	3978	3864	3648
597	SW	363688	107148	61819	44758	34863	28792	23504	19300	16347	14458	11786	9966	8535	7029	6308	5414	4875	4423	4371
597	WS	257839	80435	46891	34048	27101	21942	18103	15131	13134	11341	9494	7896	6888	5893	5038	4551	3914	3648	3701
598	Neutre	284827	85903	49419	36027	28645	23211	19377	16075	13247	11591	10197	8392	7236	5885	5241	4477	4044	3606	3585
598	SW	363958	107577	62081	44652	34814	28521	23371	19595	16235	14414	11923	9690	8622	7220	6105	5453	4821	4417	4126
598	WS	257462	80296	46363	34231	27162	21965	17989	15035	13013	11189	9550	7852	6928	5919	5039	4593	3880	3652	3682
599	Neutre	284954	85879	49545	36111	28467	23345	19047	15944	13471	11627	10062	8352	7218	5876	5235	4541	4097	3539	3600
599	SW	362914	107713	61408	44797	34748	28868	23390	19783	16506	14624	11942	10014	8596	7209	6262	5421	4878	4370	4237
599	WS	257647	80125	46533	34076	27274	21955	17709	14944	13022	11367	9576	7866	7084	5853	5000	4559	3874	3673	3638
600	Neutre	283665	86195	49626	36133	28673	23290	19246	15978	13260	11494	9986	8419	7237	5828	5385	4520	4108	3721	3644
600	SW	363628	107678	61906	44277	35002	28999	23176	19739	16384	14483	12058	9958	8588	7148	6159	5362	4802	4369	4231
600	WS	257818	80407	46813	34202	27400	21912	17855	14793	12882	11078	9310	8005	6912	5768	5060	4645	3904	3661	3623
601	Neutre	284526	85943	49345	36325	28323	23287	19220	15934	13607	11499	10194	8388	7302	6017	5279	4525	4077	3658	3567
601	SW	364458	107492	61860	44626	34558	28652	23290	19458	16795	14448	11763	9787	8621	7285	6298	5391	4963	4360	4235
601	WS	258117	79554	46436	34249	26884	22144	17978	14953	12938	11155	9537	7871	6842	5799	5099	4541	3875	3623	3755
602	Neutre	285071	85255	49385	36239	28553	23249	19217	15930	13358	11502	10149	8503	7319	6002	5160	4432	4096	3586	3600
602	SW	362884	107216	61925	44828	35101	28499	23325	19434	16671	14340	12018	9948	8630	7161	6278	5392	4904	4472	4190
602	WS	257748	79921	46734	34007	27485	22205	17738	15169	12969	11417	9713	7978	6880	5838	5034	4575	3907	3714	3529
603	Neutre	284998	86107	49050	36202	28499	23132	19297	15967	13356	11535	10184	8274	7209	5985	5218	4421	4128	3702	3620
603	SW	362638	107355	61813	44659	35035	28251	23237	19445	16471	14567	12084	9841	8513	7189	6246	5398	4826	4404	4175
603	WS	258220	80225	46851	34041	27340	21745	18033	15112	13152	11217	9639	7988	6875	5984	5112	4662	3983	3622	3583
604	Neutre	284859	85453	49609	35933	28892	23489	19236	16019	13283	11505	10079	8375	7309	5943	5214	4548	4069	3624	3611
604	SW	362499	106818	61729	44776	35040	28790	23611	19353	16607	14405	12042	9977	8638	7283	6359	5491	4914	4292	4181
604	WS	257452	79672	46972	34416	27409	21716	18146	15098	13016	11181	9601	8019	6888	5802	5131	4709	3813	3653	3617
605	Neutre	284435	85816	49109	36281	28613	23287	19601	16093	13427	11427	10138	8279	7305	5982	5267	4496	4097	3611	3648
605	SW	362972	107617	61820	44865	34369	28641	23290	19296	16553	14355	11958	9932	8494	7085	6377	5445	4965	4393	4307
605	WS	258078	79805	46788	33787	27374	21950	17943	15283	12905	11243	9527	8037	7029	5772	5239	4642	3995	3752	3567
606	Neutre	284876	86006	49645	36218	28484	23320	19361	16053	13523	11405	10128	8302	7259	5982	5283	4518	4172	3687	3573
606	SW	362756	107935	61786	44466	34791	28337	23092	19665	16351	14480	11902	9917	8659	7305	6215	5469	5045	4317	4124
606	WS	257273	80516	46326	33966	27288	22082	17933	15078	12998	11316	9492	7876	6936	5925	5138	4638	3846	3694	3550
607	Neutre	284635	85248	49567	35744	28471	23238	18934	16061	13308	11559	10157	8395	7256	5961	5230	4573	4002	3701	3607
607	SW	362911	107308	62213	44811	35222	28599	23380	19360	16515	14448	11937	9824	8593	7245	6327	5285	4817	4425	4258
607	WS	258041	80225	46468	33905	27444	22156	17917	15096	13207	11280	9543	7924	6955	5862	5166	4581	3941	3654	3699
608	Neutre	285293	85505	49350	36410	28506	23627	19176	15899	13482	11562	10107	8314	7392	5969	5295	4533	4030	3754	3764
608	SW	362555	107364	61966	44420	34709	28762	23295	19707	16352	14242	11954	9716	8519	7106	6289	5443	4882	4546	4295
608	WS	258171	80277	46411	34069	27276	22008	18134	14989	12939	11246	9588	7806	6816	5985	5008	4387	3869	3547	3723
609	Neutre	284924	86113	49330	36462	28805	23411	19085	15882	13411	11550	10091	8322	7246	6060	5415	4583	3905	3725	3568
609	SW	363106	107335	62028	44484	34982	28530	23429	19618	16484	14432	12080	9710	8451	7194	6296	5466	4683	4413	4204
609	WS	256499	80499	46925	34189	26878	21754	18129	15040	13051	11306	9447	7958	7112	6006	5167	4744	3856	3668	3513
610	Neutre	284514	85418	49870	36206	28907	23308	19363	16037	13318	11517	9984	8216	7350	5909	5216	4456	4159	3561	3602
610	SW	363097	107528	61948	44808	34537	28590	23465	19536	16358	14455	12018	10011	8576	7182	6233	5441	4995	4339	4076
610	WS	257531	79881	46706	34130	26930	22067	18088	15099	13044	11270	9512	7902	6863	6028	5205	4614	4043	3786	3550
611	Neutre	285006	85480	49852	36021	28623	23635	19278	15954	13521	11610	10057	8336	7140	5978	5288	4507	4127	3652	3701
611	SW	362631	107778	61915	44341	35273	28650	23289	19449	16205	14577	12071	9890	8443	7189	6278	5426	4856	4334	4167
611	WS	257454	79582	46801	34005	27272	21808	18073	15237	12935	11429	9494	8049	6805	5904	5117	4565	4027	3607	3634
612	Neutre	283313	85806	49478	36073	28782	23095	19527	16173	13277	11498	10086	8247	7363	5933	5302	4718	4078	3576	3597
612	SW	364358	107924	62032	44510	34877	28530	23331	19398	16577	14339	11893	9873	8629	7091	6356	5424	4888	4358	4343
612	WS	257595	80152	46492	33974	27289	21583	17976	15028	13004	11201	9710	8099	6899	5791	5204	4540	3976	3713	3685
613	Neutre	284182	84980	49560	36137	28318	23430	18969	15867	13453	11524	10099	8216	7139	5905	5289	4443	4039	3714	3625
613	SW	364364	107783	61886	44386	34669	28480	23426	19728	16533	14512	11954	10005	8621	7188	6292	5469	4874	4470	4184
613	WS	257941	80262	46528	33947	27236	21901	18029	15132	13202	11324	9521	7889	6897	5909	5082	4680	3923	3679	3583
614	Neutre	283249	85371	49363	36172	28408	23218	19248	16150	13237	11458	10066	8173	7289	5967	5171	4506	4216	3599	3631
614	SW	363163	107808	61937	44968	34688	28412	23435	19437	16477	14393	12098	9812	8657	7139	6306	5476	5030	4355	4243
614	WS	258973	80547	46469	34178	27614	21663	18136	15114	13100	11381	9565	7814	6902	5833	5100	4599	3925	3601	3663
615	Neutre	284270	85895	49831	36092	28534	23366	18981	16074	13278	11418	10086	8253	7208	6020	5338	4426	4036	3745	3587
615	SW	364828	108075	61729	44458	34805	28587	23454	19323	16405	14600	12131	9839	8539	7098	6294	5478	4870	4279	4138
615	WS	257082	79561	46357	33824	27158	22237	18086	15161	13069	11390	9630	7793	6841	5860	5119	4574	3863	3617	3780
616	Neutre	284086	86189	49749	36253	28760	23247	19246	16218	13310	11526	9991	8363	7274	6009	5175	4574	4051	3650	3661
616	SW	362092	107914	61150	44473	35271	28851	23280	19459	16537	14437	11916	9898	8629	7147	6152	5608	4834	4371	4188
616	WS	258212	79798	46471	34289	27176	21866	17779	15412	13072	11131	9651	8090	6977	5848	5202	4559	3881	3692	3687
